namespace_prefix	namespace_name	repository	repository_url	confirmation_evidence	local_evidence_paths
pubchem.compound	PubChem-compound	medium-downloading-pubchem-bioassays	https://github.com/biobricks-ai/medium-downloading-pubchem-bioassays	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/README.md;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/stages/01_download.py
pubchem.compound	PubChem-compound	nih-downloads-v2-pubchem-nih	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; compound	/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/dvc.yaml;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/01_download.py;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/03_bigquery.py
pubchem.compound	PubChem-compound	nih-pubchem-bioassays	https://github.com/biobricks-ai/nih-pubchem-bioassays	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/01_download.py;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/02_build.py
pubchem.compound	PubChem-compound	pubchem	https://github.com/biobricks-ai/pubchem	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem/README.md;/mnt/raid2/biobricks/pubchem/dvc.yaml;/mnt/raid2/biobricks/pubchem/src/0_install_dependencies.sh;/mnt/raid2/biobricks/pubchem/src/compound/2_build_compound.R
pubchem.compound	PubChem-compound	pubchem-annotations	https://github.com/biobricks-ai/pubchem-annotations	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-annotations/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-annotations/README.md;/mnt/raid2/biobricks/pubchem-annotations/dvc.yaml;/mnt/raid2/biobricks/pubchem-annotations/stages/01_download.py
pubchem.compound	PubChem-compound	pubchem-bioassay-summary	https://github.com/biobricks-ai/pubchem-bioassay-summary	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/brick.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/dvc.yaml;/mnt/raid2/biobricks/pubchem-bioassay-summary/stages/01_download.py
pubchem.compound	PubChem-compound	pubchem-bioassays-rdf	https://github.com/biobricks-ai/pubchem-bioassays-rdf	exact registry resource URL plus namespace-specific repository metadata: https://pubchem.ncbi.nlm.nih.gov/compound|registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/health/build-status.json
pubchem.compound	PubChem-compound	pubchemrdf-kg	https://github.com/biobricks-ai/pubchemrdf-kg	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; compound	/mnt/raid2/biobricks/pubchemrdf-kg/README.md;/mnt/raid2/biobricks/pubchemrdf-kg/dvc.yaml
pubchem.substance	PubChem-substance	cosmetic-inci-glossary	https://github.com/biobricks-ai/cosmetic-inci-glossary	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/cosmetic-inci-glossary/.bb/brick.jsonld;/mnt/raid2/biobricks/cosmetic-inci-glossary/.bb/source.jsonld;/mnt/raid2/biobricks/cosmetic-inci-glossary/dvc.yaml;/mnt/raid2/biobricks/cosmetic-inci-glossary/stages/01_download.py
pubchem.substance	PubChem-substance	hsdb-pubchem	https://github.com/biobricks-ai/hsdb-pubchem	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/hsdb-pubchem/.bb/brick.jsonld;/mnt/raid2/biobricks/hsdb-pubchem/.bb/source.jsonld;/mnt/raid2/biobricks/hsdb-pubchem/dvc.yaml;/mnt/raid2/biobricks/hsdb-pubchem/stages/01_download.py
pubchem.substance	PubChem-substance	hsdb-pubchem-rdf	https://github.com/biobricks-ai/hsdb-pubchem-rdf	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/hsdb-pubchem-rdf/dvc.yaml;/mnt/raid2/biobricks/hsdb-pubchem-rdf/stages/01_convert_rdf.py
pubchem.substance	PubChem-substance	medium-downloading-pubchem-bioassays	https://github.com/biobricks-ai/medium-downloading-pubchem-bioassays	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/README.md;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/medium-downloading-pubchem-bioassays/stages/01_download.py
pubchem.substance	PubChem-substance	nih-downloads-v2-pubchem-nih	https://github.com/biobricks-ai/nih-downloads-v2-pubchem-nih	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/dvc.yaml;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/01_download.py;/mnt/raid2/biobricks/nih-downloads-v2-pubchem-nih/stages/03_bigquery.py
pubchem.substance	PubChem-substance	nih-pubchem-bioassays	https://github.com/biobricks-ai/nih-pubchem-bioassays	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/nih-pubchem-bioassays/.bb/brick.jsonld;/mnt/raid2/biobricks/nih-pubchem-bioassays/dvc.yaml;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/01_download.py;/mnt/raid2/biobricks/nih-pubchem-bioassays/stages/02_build.py
pubchem.substance	PubChem-substance	pubchem	https://github.com/biobricks-ai/pubchem	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem/README.md;/mnt/raid2/biobricks/pubchem/dvc.yaml;/mnt/raid2/biobricks/pubchem/src/0_install_dependencies.sh;/mnt/raid2/biobricks/pubchem/src/compound/2_build_compound.R
pubchem.substance	PubChem-substance	pubchem-annotations	https://github.com/biobricks-ai/pubchem-annotations	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-annotations/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-annotations/README.md;/mnt/raid2/biobricks/pubchem-annotations/dvc.yaml;/mnt/raid2/biobricks/pubchem-annotations/stages/01_download.py
pubchem.substance	PubChem-substance	pubchem-bioassay-summary	https://github.com/biobricks-ai/pubchem-bioassay-summary	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/brick.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/.bb/source.jsonld;/mnt/raid2/biobricks/pubchem-bioassay-summary/dvc.yaml;/mnt/raid2/biobricks/pubchem-bioassay-summary/stages/01_download.py
pubchem.substance	PubChem-substance	pubchem-bioassays-rdf	https://github.com/biobricks-ai/pubchem-bioassays-rdf	exact registry resource URL plus namespace-specific repository metadata: https://pubchem.ncbi.nlm.nih.gov/substance|registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/pubchem-bioassays-rdf/health/build-status.json
pubchem.substance	PubChem-substance	pubchemrdf-kg	https://github.com/biobricks-ai/pubchemrdf-kg	registry provider domain plus namespace-specific metadata token: pubchem.ncbi.nlm.nih.gov; pubchem	/mnt/raid2/biobricks/pubchemrdf-kg/README.md;/mnt/raid2/biobricks/pubchemrdf-kg/dvc.yaml
pubmed	PubMed	mckee	https://github.com/biobricks-ai/mckee	registry provider domain plus namespace-specific metadata token: pubmed.ncbi.nlm.nih.gov; pubmed	/mnt/raid2/biobricks/mckee/README.md;/mnt/raid2/biobricks/mckee/dvc.yaml;/mnt/raid2/biobricks/mckee/stages/03_build_catalog.py;/mnt/raid2/biobricks/mckee/stages/01_fetch_metadata.py
pubmed	PubMed	pubmed	https://github.com/biobricks-ai/pubmed	registry provider domain plus namespace-specific metadata token: pubmed.ncbi.nlm.nih.gov; pubmed	/mnt/raid2/biobricks/pubmed/README.md;/mnt/raid2/biobricks/pubmed/dvc.yaml;/mnt/raid2/biobricks/pubmed/stages/process.py
reactome	Reactome	reactome	https://github.com/biobricks-ai/reactome	registry provider domain plus namespace-specific metadata token: reactome.org; reactome	/mnt/raid2/biobricks/reactome/.bb/brick.jsonld;/mnt/raid2/biobricks/reactome/README.md;/mnt/raid2/biobricks/reactome/dvc.yaml;/mnt/raid2/biobricks/reactome/stages/02_build.py
reactome	Reactome	reactome-pathway-db	https://github.com/biobricks-ai/reactome-pathway-db	registry provider domain plus namespace-specific metadata token: reactome.org; reactome	/mnt/raid2/biobricks/reactome-pathway-db/.bb/brick.jsonld;/mnt/raid2/biobricks/reactome-pathway-db/dvc.yaml;/mnt/raid2/biobricks/reactome-pathway-db/stages/01_download.py;/mnt/raid2/biobricks/reactome-pathway-db/stages/03_validate.py
rhea	Rhea	ebi-rhea-reactions	https://github.com/biobricks-ai/ebi-rhea-reactions	registry provider domain plus namespace-specific metadata token: www.rhea-db.org; rhea	/mnt/raid2/biobricks/ebi-rhea-reactions/.bb/source.jsonld;/mnt/raid2/biobricks/ebi-rhea-reactions/dvc.yaml;/mnt/raid2/biobricks/ebi-rhea-reactions/stages/01_download.py;/mnt/raid2/biobricks/ebi-rhea-reactions/stages/02_build.py
rhea	Rhea	rhea-reactions	https://github.com/biobricks-ai/rhea-reactions	registry provider domain plus namespace-specific metadata token: www.rhea-db.org; rhea	/mnt/raid2/biobricks/rhea-reactions/.bb/source.jsonld;/mnt/raid2/biobricks/rhea-reactions/dvc.yaml;/mnt/raid2/biobricks/rhea-reactions/stages/01_download.py;/mnt/raid2/biobricks/rhea-reactions/stages/02_build.py
ro	Relation Ontology	geneontology	https://github.com/biobricks-ai/geneontology	exact registry resource URL plus namespace-specific repository metadata: http://purl.obolibrary.org/obo|registry provider domain plus namespace-specific metadata token: purl.obolibrary.org; ontology	/mnt/raid2/biobricks/geneontology/.bb/brick.jsonld;/mnt/raid2/biobricks/geneontology/README.md;/mnt/raid2/biobricks/geneontology/dvc.yaml
sider.drug	SIDER Drug	moleculenet-sider	https://github.com/biobricks-ai/moleculenet-sider	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/moleculenet-sider/.bb/brick.jsonld;/mnt/raid2/biobricks/moleculenet-sider/.bb/source.jsonld;/mnt/raid2/biobricks/moleculenet-sider/dvc.yaml;/mnt/raid2/biobricks/moleculenet-sider/stages/01_download.py
sider.drug	SIDER Drug	sider	https://github.com/biobricks-ai/sider	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider/.bb/brick.jsonld;/mnt/raid2/biobricks/sider/README.md;/mnt/raid2/biobricks/sider/dvc.yaml
sider.drug	SIDER Drug	sider-drug-side-effects	https://github.com/biobricks-ai/sider-drug-side-effects	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider-drug-side-effects/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects/stages/01_download.py;/mnt/raid2/biobricks/sider-drug-side-effects/stages/02_build.py
sider.drug	SIDER Drug	sider-drug-side-effects-moleculenet	https://github.com/biobricks-ai/sider-drug-side-effects-moleculenet	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; drug	/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/source.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/stages/01_download.py
sider.effect	SIDER Side Effect	moleculenet-sider	https://github.com/biobricks-ai/moleculenet-sider	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/moleculenet-sider/.bb/brick.jsonld;/mnt/raid2/biobricks/moleculenet-sider/.bb/source.jsonld;/mnt/raid2/biobricks/moleculenet-sider/dvc.yaml;/mnt/raid2/biobricks/moleculenet-sider/stages/01_download.py
sider.effect	SIDER Side Effect	sider	https://github.com/biobricks-ai/sider	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; sider	/mnt/raid2/biobricks/sider/.bb/brick.jsonld;/mnt/raid2/biobricks/sider/README.md;/mnt/raid2/biobricks/sider/dvc.yaml
sider.effect	SIDER Side Effect	sider-drug-side-effects	https://github.com/biobricks-ai/sider-drug-side-effects	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; side	/mnt/raid2/biobricks/sider-drug-side-effects/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects/stages/01_download.py;/mnt/raid2/biobricks/sider-drug-side-effects/stages/02_build.py
sider.effect	SIDER Side Effect	sider-drug-side-effects-moleculenet	https://github.com/biobricks-ai/sider-drug-side-effects-moleculenet	registry provider domain plus namespace-specific metadata token: sideeffects.embl.de; side	/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/brick.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/.bb/source.jsonld;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/dvc.yaml;/mnt/raid2/biobricks/sider-drug-side-effects-moleculenet/stages/01_download.py
signor	SIGNOR	signor	https://github.com/biobricks-ai/signor	registry provider domain plus namespace-specific metadata token: signor.uniroma2.it; signor	/mnt/raid2/biobricks/signor/README.md;/mnt/raid2/biobricks/signor/dvc.yaml;/mnt/raid2/biobricks/signor/stages/01_download.py;/mnt/raid2/biobricks/signor/stages/csv2parquet.py
smpdb	Small Molecule Pathway Database	smpdb-smpdb	https://github.com/biobricks-ai/smpdb-smpdb	registry provider domain plus namespace-specific metadata token: smpdb.ca; smpdb	/mnt/raid2/biobricks/smpdb-smpdb/.bb/brick.jsonld;/mnt/raid2/biobricks/smpdb-smpdb/dvc.yaml;/mnt/raid2/biobricks/smpdb-smpdb/stages/01_download.py;/mnt/raid2/biobricks/smpdb-smpdb/stages/02_build.py
stitch	STITCH	stitch-chemical-links	https://github.com/biobricks-ai/stitch-chemical-links	registry provider domain plus namespace-specific metadata token: stitch.embl.de; stitch	/mnt/raid2/biobricks/stitch-chemical-links/.bb/brick.jsonld;/mnt/raid2/biobricks/stitch-chemical-links/.bb/source.jsonld;/mnt/raid2/biobricks/stitch-chemical-links/dvc.yaml;/mnt/raid2/biobricks/stitch-chemical-links/stages/01_download.py
stitch	STITCH	stitch-chemical-protein-links	https://github.com/biobricks-ai/stitch-chemical-protein-links	registry provider domain plus namespace-specific metadata token: stitch.embl.de; stitch	/mnt/raid2/biobricks/stitch-chemical-protein-links/.bb/brick.jsonld;/mnt/raid2/biobricks/stitch-chemical-protein-links/.bb/source.jsonld;/mnt/raid2/biobricks/stitch-chemical-protein-links/dvc.yaml;/mnt/raid2/biobricks/stitch-chemical-protein-links/stages/01_download.py
taxonomy	Taxonomy	pubtator-rdf	https://github.com/biobricks-ai/pubtator-rdf	direct Identifiers.org namespace IRI in repository metadata/source	/home/insilica/git/com.toxindex/pubtator-rdf/README.md;/home/insilica/git/com.toxindex/pubtator-rdf/dvc.yaml;/home/insilica/git/com.toxindex/pubtator-rdf/stages/convert.py;/home/insilica/git/com.toxindex/pubtator-rdf/health/build-status.json
ttd.target	TTD Target	therapeutic-target-database	https://github.com/biobricks-ai/therapeutic-target-database	exact registry resource URL plus namespace-specific repository metadata: https://db.idrblab.net/ttd|registry provider domain plus namespace-specific metadata token: db.idrblab.net; target	/mnt/raid2/biobricks/therapeutic-target-database/.bb/brick.jsonld;/mnt/raid2/biobricks/therapeutic-target-database/README.md;/mnt/raid2/biobricks/therapeutic-target-database/dvc.yaml;/mnt/raid2/biobricks/therapeutic-target-database/stages/01_download_build.py
unii	UNII	fda-unii-rdf	https://github.com/biobricks-ai/fda-unii-rdf	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch/srs/unii|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/mnt/raid2/biobricks/fda-unii-rdf/dvc.yaml;/mnt/raid2/biobricks/fda-unii-rdf/stages/01_convert_rdf.py
unii	UNII	unii-fda	https://github.com/biobricks-ai/unii-fda	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/mnt/raid2/biobricks/unii-fda/.bb/brick.jsonld;/mnt/raid2/biobricks/unii-fda/.bb/source.jsonld;/mnt/raid2/biobricks/unii-fda/dvc.yaml;/mnt/raid2/biobricks/unii-fda/stages/01_download.py
unii	UNII	unii-fda-rdf	https://github.com/biobricks-ai/unii-fda-rdf	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/health/build-status.json
uniprot	UniProt Knowledgebase	cyp-sites-of-metabolism-rdf	https://github.com/biobricks-ai/cyp-sites-of-metabolism-rdf	direct Identifiers.org namespace IRI in repository metadata/source	/home/insilica/git/com.toxindex/cyp-sites-of-metabolism-rdf/README.md;/home/insilica/git/com.toxindex/cyp-sites-of-metabolism-rdf/dvc.yaml;/home/insilica/git/com.toxindex/cyp-sites-of-metabolism-rdf/stages/convert.py;/home/insilica/git/com.toxindex/cyp-sites-of-metabolism-rdf/health/build-status.json
uniprot	UniProt Knowledgebase	endocrine-disruption-data-rdf	https://github.com/biobricks-ai/endocrine-disruption-data-rdf	direct Identifiers.org namespace IRI in repository metadata/source	/home/insilica/git/com.toxindex/kg/graphs/endocrine-disruption-data-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/endocrine-disruption-data-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/endocrine-disruption-data-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/endocrine-disruption-data-rdf/health/build-status.json
uniprot	UniProt Knowledgebase	uniprot	https://github.com/biobricks-ai/uniprot	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot	UniProt Knowledgebase	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot	UniProt Knowledgebase	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
uniprot	UniProt Knowledgebase	zenodo-14409985-rdf	https://github.com/biobricks-ai/zenodo-14409985-rdf	direct Identifiers.org namespace IRI in repository metadata/source	/home/insilica/git/com.toxindex/kg/graphs/zenodo-14409985-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/zenodo-14409985-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/zenodo-14409985-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/zenodo-14409985-rdf/health/build-status.json
uniprot.chain	UniProt Chain	uniprot	https://github.com/biobricks-ai/uniprot	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot.chain	UniProt Chain	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot.chain	UniProt Chain	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
uniprot.isoform	UniProt Isoform	uniprot	https://github.com/biobricks-ai/uniprot	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot.isoform	UniProt Isoform	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot.isoform	UniProt Isoform	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
wikidata	Wikidata	biobricks-wikidata	https://github.com/biobricks-ai/biobricks-wikidata	exact registry resource URL plus namespace-specific repository metadata: http://www.wikidata.org/entity|registry provider domain plus namespace-specific metadata token: www.wikidata.org; wikidata	/mnt/raid2/biobricks/biobricks-wikidata/.bb/brick.jsonld;/mnt/raid2/biobricks/biobricks-wikidata/README.md;/mnt/raid2/biobricks/biobricks-wikidata/dvc.yaml;/mnt/raid2/biobricks/biobricks-wikidata/stages/01_download.py
wikipathways	WikiPathways	wikipathways	https://github.com/biobricks-ai/wikipathways	registry provider domain plus namespace-specific metadata token: www.wikipathways.org; wikipathways	/mnt/raid2/biobricks/wikipathways/.bb/brick.jsonld;/mnt/raid2/biobricks/wikipathways/README.md;/mnt/raid2/biobricks/wikipathways/dvc.yaml;/mnt/raid2/biobricks/wikipathways/stages/01_download.py
